dataset,dataset_source,backbone,seed,fold,method,selected_alpha,selected_original_weight,selected_shadow_weight,candidate_alphas,inner_pooled_ap_grid,inner_mean_fold_ap_grid,inner_best_pooled_ap,inner_tie_count,inner_folds,original_estimators,shadow_estimators,pr_auc,roc_auc,f1,recall,precision,balanced_accuracy,mcc,accuracy,brier_score,mean_probability,true_prevalence,inner_cv_runtime_seconds,final_sampler_runtime_seconds,final_branch_runtime_seconds,final_scoring_runtime_seconds,runtime_seconds,n_train_original,n_train_shadow,n_generated,pi_original,pi_shadow,sampler_warning
openml-40691-wine-quality-red,openml,rf,44,4,nested_tuned_raw_fol_equal100,0.1,0.9,0.1,"0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90","{""0.10"":0.118470793929,""0.15"":0.117653661674,""0.20"":0.116068749242,""0.25"":0.113447190787,""0.30"":0.116087173956,""0.35"":0.114445357811,""0.40"":0.10815091622,""0.45"":0.102565112674,""0.50"":0.098055795423,""0.55"":0.096887679794,""0.60"":0.094134044201,""0.65"":0.093341274325,""0.70"":0.091815047025,""0.75"":0.090475388741,""0.80"":0.089054752073,""0.85"":0.087989941773,""0.90"":0.087545800662}","{""0.10"":0.155933079727,""0.15"":0.152820947341,""0.20"":0.140411091805,""0.25"":0.134218399841,""0.30"":0.131985373373,""0.35"":0.131195817203,""0.40"":0.127537140463,""0.45"":0.126084778744,""0.50"":0.122171971836,""0.55"":0.120956535397,""0.60"":0.11358076359,""0.65"":0.115183445768,""0.70"":0.107259411482,""0.75"":0.104763433992,""0.80"":0.103408876843,""0.85"":0.101471704182,""0.90"":0.099985314396}",0.11847079392869017,1,3,100,100,0.14752338921819813,0.8036187113857017,0.0,0.0,0.0,0.5,0.0,0.965625,0.031845487500000005,0.036475,0.034375,7.088064,2.833569,0.788426,0.011554,10.726096,1279,2474,1195,0.0328381548084441,0.5,
openml-40691-wine-quality-red,openml,rf,44,5,nested_tuned_raw_fol_equal100,0.3,0.7,0.3,"0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90","{""0.10"":0.11460022666,""0.15"":0.117865844562,""0.20"":0.121754365768,""0.25"":0.121247125977,""0.30"":0.124027565391,""0.35"":0.123164190574,""0.40"":0.122085038519,""0.45"":0.121549430241,""0.50"":0.121021340794,""0.55"":0.119928615258,""0.60"":0.120236807081,""0.65"":0.118501496983,""0.70"":0.117416412878,""0.75"":0.115565307388,""0.80"":0.11584070354,""0.85"":0.116512556375,""0.90"":0.115836853044}","{""0.10"":0.127268347074,""0.15"":0.132395568355,""0.20"":0.137954314757,""0.25"":0.139066581188,""0.30"":0.143496870991,""0.35"":0.144387910442,""0.40"":0.145142464165,""0.45"":0.144999609815,""0.50"":0.147080381553,""0.55"":0.149375953481,""0.60"":0.150006480723,""0.65"":0.150299183715,""0.70"":0.149994114379,""0.75"":0.146340196253,""0.80"":0.153446435949,""0.85"":0.152855212781,""0.90"":0.150347638904}",0.12402756539077382,1,3,100,100,0.1997301101123281,0.7608414239482201,0.0,0.0,0.0,0.5,0.0,0.9686520376175548,0.031948890282131666,0.06050783699059561,0.03134796238244514,7.386753,2.815486,0.805472,0.011643,11.023828,1280,2474,1194,0.03359375,0.5,
openml-40691-wine-quality-red,openml,rf,49,1,nested_tuned_raw_fol_equal100,0.1,0.9,0.1,"0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90","{""0.10"":0.119086455629,""0.15"":0.117749140281,""0.20"":0.116654794265,""0.25"":0.116010115017,""0.30"":0.114507114901,""0.35"":0.111116319879,""0.40"":0.110156080337,""0.45"":0.107852501946,""0.50"":0.106429992704,""0.55"":0.103917508202,""0.60"":0.103935973304,""0.65"":0.103560967306,""0.70"":0.10187023875,""0.75"":0.100628420754,""0.80"":0.100034842425,""0.85"":0.098829858339,""0.90"":0.098339223416}","{""0.10"":0.150556396561,""0.15"":0.144919614285,""0.20"":0.143641117116,""0.25"":0.144496561106,""0.30"":0.140536995232,""0.35"":0.134465373691,""0.40"":0.129605631296,""0.45"":0.125259806479,""0.50"":0.119036372106,""0.55"":0.117990634333,""0.60"":0.117104424316,""0.65"":0.116995733722,""0.70"":0.114196533621,""0.75"":0.111858408954,""0.80"":0.111456656135,""0.85"":0.109823607109,""0.90"":0.109336345223}",0.11908645562891795,1,3,100,100,0.16865995731419117,0.7819354838709677,0.0,0.0,0.0,0.5,0.0,0.96875,0.028848412499999997,0.038081250000000004,0.03125,7.24657,2.714366,0.787969,0.011571,10.764989,1279,2472,1193,0.033620015637216574,0.5,
openml-40691-wine-quality-red,openml,rf,49,2,nested_tuned_raw_fol_equal100,0.4,0.6,0.4,"0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90","{""0.10"":0.110661933667,""0.15"":0.109153409549,""0.20"":0.106233042616,""0.25"":0.10654339069,""0.30"":0.108693745425,""0.35"":0.106841294877,""0.40"":0.116609639732,""0.45"":0.114274297789,""0.50"":0.111381583982,""0.55"":0.110015569114,""0.60"":0.108202462581,""0.65"":0.106666584848,""0.70"":0.105236268638,""0.75"":0.103992439459,""0.80"":0.090964079771,""0.85"":0.089972078903,""0.90"":0.089042105451}","{""0.10"":0.139467733336,""0.15"":0.139537898703,""0.20"":0.135975841272,""0.25"":0.130977014102,""0.30"":0.12789074142,""0.35"":0.125760884195,""0.40"":0.124222319941,""0.45"":0.1220256729,""0.50"":0.118103693957,""0.55"":0.116535376933,""0.60"":0.114167117306,""0.65"":0.112420846451,""0.70"":0.112144619172,""0.75"":0.111039331495,""0.80"":0.110232841833,""0.85"":0.108860413594,""0.90"":0.107674951866}",0.1166096397317428,1,3,100,100,0.22361846882856398,0.7874374816122389,0.14285714285714285,0.09090909090909091,0.3333333333333333,0.5422182994998529,0.1596305669021479,0.9625,0.03441308750000001,0.06603125000000001,0.034375,7.158888,2.758142,0.774236,0.011548,10.707311,1279,2474,1195,0.0328381548084441,0.5,
openml-40691-wine-quality-red,openml,rf,49,3,nested_tuned_raw_fol_equal100,0.15,0.85,0.15,"0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90","{""0.10"":0.135977694048,""0.15"":0.137082387617,""0.20"":0.137031789412,""0.25"":0.134315443136,""0.30"":0.134747694613,""0.35"":0.130304352601,""0.40"":0.124143227672,""0.45"":0.126058797699,""0.50"":0.124678944314,""0.55"":0.123286880096,""0.60"":0.115607391829,""0.65"":0.111933465848,""0.70"":0.109135533789,""0.75"":0.107818655663,""0.80"":0.101605840717,""0.85"":0.099316709968,""0.90"":0.09762456873}","{""0.10"":0.161268032364,""0.15"":0.157309295933,""0.20"":0.155524980353,""0.25"":0.15274734345,""0.30"":0.153547972805,""0.35"":0.141670840132,""0.40"":0.14280157997,""0.45"":0.153025869989,""0.50"":0.151067831639,""0.55"":0.150436159613,""0.60"":0.145047916461,""0.65"":0.145300551961,""0.70"":0.14268688215,""0.75"":0.140596624271,""0.80"":0.124370873706,""0.85"":0.119027690386,""0.90"":0.114686537619}",0.13708238761705668,1,3,100,100,0.17540479843503226,0.8455428067078554,0.0,0.0,0.0,0.49838187702265374,-0.010563838700626148,0.9625,0.032212632812499996,0.043009375,0.034375,7.203953,2.829229,0.782996,0.011588,10.832249,1279,2474,1195,0.0328381548084441,0.5,
openml-40691-wine-quality-red,openml,rf,49,4,nested_tuned_raw_fol_equal100,0.35,0.65,0.35,"0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90","{""0.10"":0.117462418813,""0.15"":0.120785188483,""0.20"":0.120603075802,""0.25"":0.124278916766,""0.30"":0.12492827976,""0.35"":0.142861895486,""0.40"":0.129651076961,""0.45"":0.126257663171,""0.50"":0.123163597943,""0.55"":0.121566259614,""0.60"":0.118505312841,""0.65"":0.115311314595,""0.70"":0.113047184455,""0.75"":0.109751234934,""0.80"":0.10816285436,""0.85"":0.106519341757,""0.90"":0.105440848935}","{""0.10"":0.142720397057,""0.15"":0.148429079677,""0.20"":0.154124749097,""0.25"":0.154547530132,""0.30"":0.16832270752,""0.35"":0.184316813837,""0.40"":0.194010585412,""0.45"":0.195227029142,""0.50"":0.193170071762,""0.55"":0.181151050411,""0.60"":0.160872253545,""0.65"":0.159252573475,""0.70"":0.156737983734,""0.75"":0.150330198249,""0.80"":0.142283344404,""0.85"":0.140979843048,""0.90"":0.140365539184}",0.14286189548591643,1,3,100,100,0.2528236910872904,0.8617240364813179,0.0,0.0,0.0,0.5,0.0,0.965625,0.031820457812499994,0.07145937499999999,0.034375,7.343748,2.830422,0.8,0.01156,10.990183,1279,2474,1195,0.0328381548084441,0.5,
openml-40691-wine-quality-red,openml,rf,49,5,nested_tuned_raw_fol_equal100,0.2,0.8,0.2,"0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90","{""0.10"":0.105204363302,""0.15"":0.106147922746,""0.20"":0.106837398738,""0.25"":0.106688351603,""0.30"":0.106109830069,""0.35"":0.10574735243,""0.40"":0.105475801151,""0.45"":0.092683045175,""0.50"":0.089181166188,""0.55"":0.085971423409,""0.60"":0.083759658595,""0.65"":0.08331846013,""0.70"":0.082337489513,""0.75"":0.081298439491,""0.80"":0.080903423528,""0.85"":0.080724958901,""0.90"":0.080498695}","{""0.10"":0.11346664443,""0.15"":0.114137488095,""0.20"":0.114799952742,""0.25"":0.11515616803,""0.30"":0.111589673856,""0.35"":0.110509953942,""0.40"":0.110807024838,""0.45"":0.10968515469,""0.50"":0.109060707154,""0.55"":0.10923040298,""0.60"":0.098003505422,""0.65"":0.093995514407,""0.70"":0.094090667245,""0.75"":0.093214894897,""0.80"":0.093016536636,""0.85"":0.090143676489,""0.90"":0.088493617304}",0.10683739873832492,1,3,100,100,0.07569744805382113,0.7469255663430421,0.0,0.0,0.0,0.4967637540453074,-0.014289141174371106,0.9623824451410659,0.035032087774294667,0.04979937304075235,0.03134796238244514,7.298641,2.884067,0.79078,0.01152,10.989513,1280,2474,1194,0.03359375,0.5,
sonar,openml,bagged_cart,42,1,nested_tuned_raw_fol_equal100,0.65,0.35,0.65,"0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90","{""0.10"":0.881756359805,""0.15"":0.882600383791,""0.20"":0.883974026769,""0.25"":0.88535795692,""0.30"":0.886084671004,""0.35"":0.886973846978,""0.40"":0.887755320521,""0.45"":0.887586434438,""0.50"":0.887590795672,""0.55"":0.888442937152,""0.60"":0.888501231233,""0.65"":0.889154128164,""0.70"":0.889064104463,""0.75"":0.888650230419,""0.80"":0.888450617002,""0.85"":0.888173609097,""0.90"":0.886243028714}","{""0.10"":0.881475593236,""0.15"":0.881292284335,""0.20"":0.883565546402,""0.25"":0.883763663219,""0.30"":0.885017518844,""0.35"":0.88736701229,""0.40"":0.888537180504,""0.45"":0.888468902555,""0.50"":0.888374038468,""0.55"":0.888987484032,""0.60"":0.889024266803,""0.65"":0.889795184734,""0.70"":0.889708778867,""0.75"":0.889795209996,""0.80"":0.888975370119,""0.85"":0.889087621228,""0.90"":0.887360981095}",0.8891541281644204,1,3,100,100,0.8974784382649762,0.9056818181818181,0.7368421052631579,0.7,0.7777777777777778,0.759090909090909,0.5229577884350213,0.7619047619047619,0.13429804166666665,0.4324642857142857,0.47619047619047616,1.526299,0.042746,0.641017,0.007889,2.220802,166,178,12,0.463855421686747,0.5,
sonar,openml,bagged_cart,42,2,nested_tuned_raw_fol_equal100,0.55,0.44999999999999996,0.55,"0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90","{""0.10"":0.864115580582,""0.15"":0.864377789141,""0.20"":0.864122394206,""0.25"":0.864334331077,""0.30"":0.864198103354,""0.35"":0.864599710081,""0.40"":0.86473350455,""0.45"":0.867290035053,""0.50"":0.867165212383,""0.55"":0.867731116862,""0.60"":0.866469920232,""0.65"":0.866599401372,""0.70"":0.867103762405,""0.75"":0.86730346724,""0.80"":0.867259968577,""0.85"":0.866338045441,""0.90"":0.865799647198}","{""0.10"":0.866617500905,""0.15"":0.867644215113,""0.20"":0.867929856897,""0.25"":0.868396425614,""0.30"":0.867803017081,""0.35"":0.86875300221,""0.40"":0.869486524873,""0.45"":0.87088886639,""0.50"":0.870744721036,""0.55"":0.870944386257,""0.60"":0.871150971477,""0.65"":0.871146605112,""0.70"":0.87087758008,""0.75"":0.87075151594,""0.80"":0.869433040392,""0.85"":0.869803227877,""0.90"":0.868873325511}",0.867731116862295,1,3,100,100,0.921075411516588,0.925,0.7777777777777778,0.7,0.875,0.8045454545454545,0.6264144833056663,0.8095238095238095,0.12931957738095234,0.42648809523809517,0.47619047619047616,1.521804,0.043051,0.647429,0.00793,2.22305,166,178,12,0.463855421686747,0.5,
sonar,openml,bagged_cart,42,3,nested_tuned_raw_fol_equal100,0.1,0.9,0.1,"0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90","{""0.10"":0.903121294609,""0.15"":0.900777255285,""0.20"":0.900236334514,""0.25"":0.899685382509,""0.30"":0.898923224095,""0.35"":0.897855806304,""0.40"":0.896880182819,""0.45"":0.895111273246,""0.50"":0.893075498273,""0.55"":0.894182235887,""0.60"":0.892015459603,""0.65"":0.890588867513,""0.70"":0.889981473819,""0.75"":0.888271216195,""0.80"":0.885059513402,""0.85"":0.884759045779,""0.90"":0.882365784096}","{""0.10"":0.90255348808,""0.15"":0.901097194552,""0.20"":0.89990946029,""0.25"":0.899741193097,""0.30"":0.899010126404,""0.35"":0.898080215172,""0.40"":0.89770581835,""0.45"":0.895673405848,""0.50"":0.895469161973,""0.55"":0.895577506199,""0.60"":0.895230512263,""0.65"":0.893281577758,""0.70"":0.894492655016,""0.75"":0.893507148975,""0.80"":0.891721890339,""0.85"":0.891721890339,""0.90"":0.89080795285}",0.9031212946085232,1,3,100,100,0.807923110619605,0.8100686498855835,0.7111111111111111,0.8421052631578947,0.6153846153846154,0.7036613272311212,0.4174770620549316,0.6904761904761905,0.20607488095238097,0.5779285714285715,0.4523809523809524,1.511818,0.040694,0.640884,0.008379,2.204936,166,176,10,0.46987951807228917,0.5,
sonar,openml,bagged_cart,42,4,nested_tuned_raw_fol_equal100,0.8,0.19999999999999996,0.8,"0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90","{""0.10"":0.809990013954,""0.15"":0.811017953819,""0.20"":0.811860561668,""0.25"":0.811550967796,""0.30"":0.813103789885,""0.35"":0.812726942257,""0.40"":0.813689741969,""0.45"":0.814704287205,""0.50"":0.813169854754,""0.55"":0.815254398652,""0.60"":0.814572354901,""0.65"":0.814489733579,""0.70"":0.816901184246,""0.75"":0.816095238532,""0.80"":0.816983581218,""0.85"":0.816689707222,""0.90"":0.816633865254}","{""0.10"":0.814817041564,""0.15"":0.814438673784,""0.20"":0.814264577624,""0.25"":0.812428509316,""0.30"":0.81308808318,""0.35"":0.813548829169,""0.40"":0.813821948144,""0.45"":0.815849448885,""0.50"":0.815894098836,""0.55"":0.81937911727,""0.60"":0.81964471994,""0.65"":0.819128151654,""0.70"":0.81987606635,""0.75"":0.820313796248,""0.80"":0.820000649781,""0.85"":0.819512750092,""0.90"":0.817653561016}",0.8169835812184986,1,3,100,100,0.9417656183702339,0.9401913875598086,0.8,0.7368421052631579,0.875,0.8229665071770335,0.6603065838600999,0.8292682926829268,0.11314770731707315,0.4545365853658536,0.4634146341463415,1.534176,0.04319,0.632965,0.007818,2.22096,167,178,11,0.46706586826347307,0.5,
sonar,openml,bagged_cart,42,5,nested_tuned_raw_fol_equal100,0.55,0.44999999999999996,0.55,"0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90","{""0.10"":0.834784899009,""0.15"":0.83633587581,""0.20"":0.836332650245,""0.25"":0.836568658551,""0.30"":0.838020540059,""0.35"":0.839363775608,""0.40"":0.839550335885,""0.45"":0.840290199538,""0.50"":0.840288329557,""0.55"":0.84162975699,""0.60"":0.840105667305,""0.65"":0.838952117093,""0.70"":0.839680750424,""0.75"":0.837275805433,""0.80"":0.836083588759,""0.85"":0.836290628663,""0.90"":0.835891311056}","{""0.10"":0.877171223156,""0.15"":0.880158872784,""0.20"":0.879982514055,""0.25"":0.880619906585,""0.30"":0.879802452959,""0.35"":0.879324907556,""0.40"":0.878234402365,""0.45"":0.878839447144,""0.50"":0.879299925117,""0.55"":0.88101443982,""0.60"":0.881075972098,""0.65"":0.880392941848,""0.70"":0.882286474222,""0.75"":0.878892255872,""0.80"":0.87721337899,""0.85"":0.87782994054,""0.90"":0.876600088313}",0.8416297569901408,1,3,100,100,0.8864537079707357,0.9162679425837321,0.8,0.7368421052631579,0.875,0.8229665071770335,0.6603065838600999,0.8292682926829268,0.13573260975609758,0.46212195121951216,0.4634146341463415,1.524056,0.039513,0.639986,0.007864,2.214276,167,178,11,0.46706586826347307,0.5,
sonar,openml,bagged_cart,44,1,nested_tuned_raw_fol_equal100,0.85,0.15000000000000002,0.85,"0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90","{""0.10"":0.839456611926,""0.15"":0.843793754442,""0.20"":0.841757023104,""0.25"":0.843660047883,""0.30"":0.844324971113,""0.35"":0.843775683388,""0.40"":0.841884987679,""0.45"":0.841937659213,""0.50"":0.842131716992,""0.55"":0.842754076945,""0.60"":0.842826165672,""0.65"":0.843483188063,""0.70"":0.843504997612,""0.75"":0.844179702754,""0.80"":0.845181680262,""0.85"":0.845423918575,""0.90"":0.844882231162}","{""0.10"":0.852937984595,""0.15"":0.854514223804,""0.20"":0.852180826217,""0.25"":0.854391644482,""0.30"":0.857789147477,""0.35"":0.858263462723,""0.40"":0.857721102023,""0.45"":0.858164501098,""0.50"":0.858453063245,""0.55"":0.859147151135,""0.60"":0.857768539511,""0.65"":0.856503171654,""0.70"":0.855855676675,""0.75"":0.855819046639,""0.80"":0.857664850762,""0.85"":0.855589784777,""0.90"":0.854249605821}",0.8454239185751907,1,3,100,100,0.9437826140303762,0.9409090909090909,0.8648648648648649,0.8,0.9411764705882353,0.8772727272727273,0.7677455015043813,0.8809523809523809,0.11138820833333332,0.48717857142857135,0.47619047619047616,1.53174,0.036795,0.639524,0.007884,2.218802,166,178,12,0.463855421686747,0.5,
sonar,openml,bagged_cart,44,2,nested_tuned_raw_fol_equal100,0.6,0.4,0.6,"0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90","{""0.10"":0.914451875567,""0.15"":0.915400838839,""0.20"":0.915900481249,""0.25"":0.916579419864,""0.30"":0.918999022123,""0.35"":0.918967835358,""0.40"":0.919345849795,""0.45"":0.920216337935,""0.50"":0.920380025768,""0.55"":0.92135031245,""0.60"":0.922201710805,""0.65"":0.922097648704,""0.70"":0.922022428087,""0.75"":0.920553103294,""0.80"":0.920911079844,""0.85"":0.921752085093,""0.90"":0.921309601714}","{""0.10"":0.918184423956,""0.15"":0.918459303159,""0.20"":0.919824965456,""0.25"":0.920962326973,""0.30"":0.923284522591,""0.35"":0.922623292361,""0.40"":0.922696891306,""0.45"":0.92362554355,""0.50"":0.92422497541,""0.55"":0.926229406578,""0.60"":0.927750718273,""0.65"":0.928339153647,""0.70"":0.929106155807,""0.75"":0.928162173432,""0.80"":0.928058479808,""0.85"":0.930046400316,""0.90"":0.929701633169}",0.9222017108048215,1,3,100,100,0.8705328147271881,0.8693181818181819,0.7222222222222222,0.65,0.8125,0.7568181818181818,0.5282450493547782,0.7619047619047619,0.15168028571428568,0.4622380952380953,0.47619047619047616,1.515972,0.03701,0.61916,0.007807,2.182744,166,178,12,0.463855421686747,0.5,
sonar,openml,bagged_cart,44,3,nested_tuned_raw_fol_equal100,0.45,0.55,0.45,"0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90","{""0.10"":0.866494582097,""0.15"":0.866713260826,""0.20"":0.866284976465,""0.25"":0.865765149993,""0.30"":0.867288210901,""0.35"":0.868362217082,""0.40"":0.868059746275,""0.45"":0.869208335421,""0.50"":0.868492180469,""0.55"":0.868670381112,""0.60"":0.868770535021,""0.65"":0.868025244923,""0.70"":0.869177290292,""0.75"":0.86847610228,""0.80"":0.868471500924,""0.85"":0.868667008625,""0.90"":0.868378185988}","{""0.10"":0.887938824974,""0.15"":0.888634239947,""0.20"":0.889844705811,""0.25"":0.889027210791,""0.30"":0.890803779255,""0.35"":0.892135913597,""0.40"":0.892193050193,""0.45"":0.893886868111,""0.50"":0.893106781869,""0.55"":0.892443995017,""0.60"":0.893393567028,""0.65"":0.8907539129,""0.70"":0.891579502315,""0.75"":0.891404405565,""0.80"":0.889869594159,""0.85"":0.890004769429,""0.90"":0.890163753278}",0.8692083354211639,1,3,100,100,0.9079936501332382,0.9107551487414188,0.75,0.7894736842105263,0.7142857142857143,0.7643020594965675,0.5262013605584339,0.7619047619047619,0.1265783095238095,0.49923809523809515,0.4523809523809524,1.525732,0.037769,0.640494,0.007803,2.214656,166,176,10,0.46987951807228917,0.5,
sonar,openml,bagged_cart,44,4,nested_tuned_raw_fol_equal100,0.35,0.65,0.35,"0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90","{""0.10"":0.856248538292,""0.15"":0.856914268229,""0.20"":0.85674790121,""0.25"":0.857154778919,""0.30"":0.857486723668,""0.35"":0.857896684524,""0.40"":0.855850785039,""0.45"":0.856324997824,""0.50"":0.853694971894,""0.55"":0.854280890235,""0.60"":0.852873170769,""0.65"":0.852646283796,""0.70"":0.852914859988,""0.75"":0.851898872504,""0.80"":0.851519079321,""0.85"":0.851214388831,""0.90"":0.851195673356}","{""0.10"":0.864295949073,""0.15"":0.864456716381,""0.20"":0.864598412315,""0.25"":0.865481862932,""0.30"":0.866534651494,""0.35"":0.86833137661,""0.40"":0.868208985432,""0.45"":0.868731796696,""0.50"":0.867664666636,""0.55"":0.869761032193,""0.60"":0.868136192724,""0.65"":0.866923042981,""0.70"":0.86664613036,""0.75"":0.866432294277,""0.80"":0.868393916276,""0.85"":0.869392432415,""0.90"":0.870733848439}",0.8578966845239695,1,3,100,100,0.8825078338097728,0.8995215311004785,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.8038277511961722,0.6076555023923444,0.8048780487804879,0.13362448170731708,0.48964634146341457,0.4634146341463415,1.524019,0.037181,0.631523,0.007975,2.203578,167,178,11,0.46706586826347307,0.5,
sonar,openml,bagged_cart,44,5,nested_tuned_raw_fol_equal100,0.9,0.09999999999999998,0.9,"0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90","{""0.10"":0.848064952665,""0.15"":0.850004483303,""0.20"":0.851054181878,""0.25"":0.852033862991,""0.30"":0.853042326063,""0.35"":0.852902826446,""0.40"":0.852545987437,""0.45"":0.853596015994,""0.50"":0.853285486457,""0.55"":0.854167881423,""0.60"":0.853951599129,""0.65"":0.854924195791,""0.70"":0.855088486057,""0.75"":0.85484185247,""0.80"":0.85538968759,""0.85"":0.856769725475,""0.90"":0.857086720363}","{""0.10"":0.854059327052,""0.15"":0.855302940897,""0.20"":0.856284156178,""0.25"":0.857844906512,""0.30"":0.857986313202,""0.35"":0.855326110232,""0.40"":0.854152606122,""0.45"":0.854987840739,""0.50"":0.853919433618,""0.55"":0.854376796395,""0.60"":0.854467634222,""0.65"":0.855730716467,""0.70"":0.857171195097,""0.75"":0.858637415105,""0.80"":0.859511056567,""0.85"":0.860178657216,""0.90"":0.859839243056}",0.857086720362622,1,3,100,100,0.9224005020623931,0.9330143540669856,0.8235294117647058,0.7368421052631579,0.9333333333333333,0.8456937799043063,0.715776438355113,0.8536585365853658,0.12771897560975606,0.37946341463414635,0.4634146341463415,1.605368,0.037629,0.635314,0.007805,2.289001,167,178,11,0.46706586826347307,0.5,
